SHIP_ID,SHIP_TYPE,ROUTE_ID,MONTH,DISTANCE,WEATHER_CONDITIONS,ENGINE_EFFICIENCY,Actual_Fuel_L,Predicted_Fuel_L,Fuel_Error_L,Actual_CO2_kg,Predicted_CO2_kg,CO2_Error_kg
NG016,TYPE4,ROUTE3,June,97.09,Stormy,93.55,3409.86,3648.4729,238.61290000000008,9199.7,9713.504199999998,513.8041999999969
NG016,TYPE4,ROUTE1,July,233.11,Stormy,73.78,10569.12,9737.628399999998,831.491600000003,27167.55,26190.680899999992,976.8691000000072
NG016,TYPE4,ROUTE3,August,453.47,Moderate,72.15,20172.52,20420.480300000007,247.9603000000061,59126.35,58155.728899999966,970.621100000033
NG016,TYPE4,ROUTE3,September,364.42,Stormy,90.92,13063.21,12830.37829999999,232.83170000000973,36589.4,36279.78889999997,309.611100000031
NG016,TYPE4,ROUTE1,October,429.43,Moderate,75.28,17125.78,16965.856400000015,159.9235999999837,42988.56,44326.0236,1337.4636000000028
NG016,TYPE4,ROUTE1,November,391.77,Moderate,74.77,17631.29,16513.2625,1118.0275000000001,48288.47,45120.19610000002,3168.2738999999783
NG016,TYPE4,ROUTE1,December,102.58,Stormy,73.48,4047.78,4006.6160000000054,41.16399999999476,10829.65,10852.090900000008,22.440900000008696
NG017,TYPE4,ROUTE3,January,380.49,Stormy,76.51,16231.89,15664.163699999985,567.7263000000148,44957.55,43919.325599999975,1038.2244000000283
NG017,TYPE4,ROUTE2,February,150.79,Calm,72.59,5155.01,5306.954900000002,151.94490000000224,14108.34,14374.126600000012,265.7866000000122
NG017,TYPE4,ROUTE4,March,379.45,Calm,83.25,15476.2,14549.194300000001,927.0056999999997,41858.53,40338.55960000002,1519.9703999999765
NG017,TYPE4,ROUTE2,April,237.22,Stormy,79.48,7165.46,8380.076099999995,1214.6160999999947,21254.59,24293.8672,3039.2772000000004
NG017,TYPE4,ROUTE4,May,242.71,Stormy,72.24,9715.63,9989.9378,274.3078000000005,28928.28,28826.128699999972,102.15130000002682
NG017,TYPE4,ROUTE1,June,222.86,Stormy,74.13,6918.25,7890.772800000001,972.5228000000006,18129.18,21338.590099999987,3209.4100999999864
NG017,TYPE4,ROUTE3,July,243.28,Calm,72.21,10597.84,10244.147199999996,353.69280000000435,28430.05,28603.65389999999,173.60389999999097
NG017,TYPE4,ROUTE2,August,398.12,Stormy,91.55,16292.03,16817.35540000001,525.3254000000106,42561.16,44062.49070000004,1501.330700000035
NG017,TYPE4,ROUTE1,September,170.59,Stormy,71.35,5613.51,6042.0404000000035,428.5304000000033,15671.15,16577.191899999976,906.0418999999765
NG017,TYPE4,ROUTE3,October,308.63,Stormy,90.28,11533.08,11699.140999999996,166.06099999999606,32171.93,32473.024100000024,301.0941000000239
NG017,TYPE4,ROUTE1,November,483.05,Stormy,89.88,16567.54,17728.79610000002,1161.2561000000205,43762.71,47162.51219999997,3399.802199999969
NG017,TYPE4,ROUTE3,December,275.21,Stormy,91.67,11450.81,11233.54330000002,217.26669999998012,31485.1,30953.87610000004,531.2238999999572
NG018,TYPE3,ROUTE2,January,39.85,Calm,86.51,701.49,663.9375999999995,37.55240000000049,2021.9,1862.8885999999982,159.0114000000019
NG018,TYPE3,ROUTE2,February,32.2,Stormy,79.34,404.9,403.76190000000076,1.1380999999992127,1022.19,1075.0569000000012,52.866900000001124
NG018,TYPE3,ROUTE3,March,70.82,Moderate,85.71,1307.9,1068.1435000000001,239.75649999999996,3875.36,2914.0625000000014,961.2974999999988
NG018,TYPE3,ROUTE4,April,113.52,Stormy,91.81,1856.06,1879.6998999999998,23.639899999999898,5269.68,5188.712699999999,80.96730000000116
NG018,TYPE3,ROUTE3,May,63.25,Calm,83.96,675.8,808.2787000000009,132.4787000000009,2004.4,2297.396199999997,292.99619999999686
NG018,TYPE3,ROUTE1,June,80.21,Moderate,74.14,1173.95,1039.1694999999997,134.7805000000003,3451.06,2859.7251,591.3348999999998
NG018,TYPE3,ROUTE4,July,34.56,Stormy,79.34,504.65,527.5540000000004,22.90400000000045,1410.81,1459.2457999999988,48.435799999998835
NG018,TYPE3,ROUTE3,August,150.1,Stormy,91.9,2780.98,2678.2828000000013,102.6971999999987,7093.56,6923.345700000005,170.2142999999951
NG018,TYPE3,ROUTE4,September,74.44,Calm,76.64,1260.63,1322.7004000000015,62.07040000000143,3532.99,3603.4971000000023,70.50710000000254
NG018,TYPE3,ROUTE4,October,73.51,Stormy,70.88,1332.75,1306.6599000000006,26.09009999999944,3409.08,3478.1661,69.08609999999999
NG018,TYPE3,ROUTE3,November,171.31,Calm,71.5,2140.45,2187.2370000000033,46.787000000003445,6324.12,6255.574499999997,68.5455000000029
NG018,TYPE3,ROUTE3,December,106.5,Calm,71.23,1548.12,1724.5704999999998,176.45049999999992,4356.4,4722.3301999999985,365.9301999999989
NG019,TYPE2,ROUTE2,January,188.94,Calm,92.08,5410.08,5241.625100000001,168.45489999999882,14352.13,14076.55389999999,275.5761000000093
NG019,TYPE2,ROUTE2,February,59.55,Calm,85.29,1727.47,1644.463300000001,83.006699999999,4456.51,4391.519100000001,64.99089999999887
NG019,TYPE2,ROUTE4,March,50.74,Calm,84.38,1100.26,1325.8831999999998,225.62319999999977,3284.57,3596.2932999999985,311.7232999999983
NG019,TYPE2,ROUTE1,April,124.04,Calm,84.88,3072.12,3056.8746999999976,15.245300000002317,8189.81,8115.329200000011,74.48079999998936
NG019,TYPE2,ROUTE3,May,57.02,Stormy,88.63,1614.61,1535.353399999998,79.25660000000198,4703.31,4354.568099999998,348.7419000000027
NG019,TYPE2,ROUTE1,June,126.52,Calm,78.24,3040.42,3145.562300000001,105.14230000000089,8794.4,8930.280400000009,135.8804000000091
NG019,TYPE2,ROUTE4,July,101.03,Moderate,91.55,2871.67,2777.1209000000026,94.54909999999745,8264.78,7892.741800000013,372.0381999999872
NG019,TYPE2,ROUTE3,August,94.5,Stormy,73.97,2724.78,2605.037299999998,119.74270000000206,7330.98,7049.669199999993,281.31080000000657
NG019,TYPE2,ROUTE3,September,148.66,Stormy,78.35,3120.76,3309.1963000000037,188.43630000000348,8682.98,9169.12299999999,486.14299999999093
NG019,TYPE2,ROUTE3,October,170.89,Stormy,73.89,4612.21,4566.727100000005,45.482899999995425,13811.49,12941.3342,870.1558000000005
NG019,TYPE2,ROUTE1,November,177.26,Calm,83.91,4994.45,4857.003900000003,137.44609999999648,14632.07,13681.719500000001,950.3504999999986
NG019,TYPE2,ROUTE3,December,168.28,Stormy,75.23,5044.11,4285.491999999999,758.6180000000004,12731.54,12172.210100000004,559.329899999997
NG020,TYPE1,ROUTE3,January,98.82,Moderate,79.87,2550.32,2968.8603000000007,418.54030000000057,6706.7,8304.251300000005,1597.5513000000055
NG020,TYPE1,ROUTE2,February,149.95,Moderate,71.2,5059.64,4285.094800000001,774.5451999999996,13341.84,12527.5597,814.2803000000004
NG020,TYPE1,ROUTE3,March,141.31,Moderate,92.56,3785.67,4293.026199999997,507.35619999999653,10017.88,11316.422100000002,1298.5421000000024
NG020,TYPE1,ROUTE3,April,134.49,Calm,85.3,3679.5,3751.127300000001,71.62730000000101,9410.46,9859.83799999999,449.3779999999915
NG020,TYPE1,ROUTE2,May,25.14,Calm,92.69,802.83,788.2385999999999,14.591400000000135,2201.69,2065.1097999999997,136.58020000000033
NG020,TYPE1,ROUTE3,June,137.44,Stormy,78.53,3459.59,3836.046799999998,376.45679999999766,8772.44,10987.971600000006,2215.5316000000057
NG020,TYPE1,ROUTE3,July,118.76,Moderate,91.54,3617.84,3629.989300000001,12.149300000000949,9348.81,9917.356599999997,568.5465999999979
NG020,TYPE1,ROUTE1,August,146.7,Calm,81.52,3970.47,4054.3301999999926,83.8601999999928,11420.54,11723.908500000018,303.36850000001687
NG020,TYPE1,ROUTE4,September,146.46,Calm,80.05,4226.71,4089.3986000000027,137.31139999999732,12390.7,12175.22349999999,215.47650000001158
NG020,TYPE1,ROUTE2,October,43.94,Stormy,93.5,1250.62,1284.2309999999986,33.61099999999874,3536.87,3625.354199999999,88.48419999999896
NG020,TYPE1,ROUTE2,November,98.02,Calm,76.45,2541.75,2958.6471000000015,416.8971000000015,6967.32,8196.876600000005,1229.5566000000053
NG020,TYPE1,ROUTE3,December,86.94,Calm,79.64,2602.59,2615.993399999998,13.403399999997873,6916.44,7079.963799999992,163.52379999999266
NG021,TYPE3,ROUTE3,January,79.49,Moderate,80.85,997.81,1043.289199999999,45.47919999999908,2570.9,2751.3581999999983,180.45819999999821
NG021,TYPE3,ROUTE2,February,91.03,Moderate,92.16,1524.31,1564.1471999999983,39.83719999999835,3820.28,4066.1358000000055,245.85580000000527
NG021,TYPE3,ROUTE3,March,84.7,Stormy,83.55,1664.31,1288.618999999999,375.69100000000094,4952.87,3491.1794000000023,1461.6905999999976
NG021,TYPE3,ROUTE4,April,48.8,Stormy,82.01,893.45,849.4726999999989,43.97730000000115,2411.85,2302.3029000000024,109.5470999999975
NG021,TYPE3,ROUTE4,May,151.59,Calm,94.39,2651.94,2556.8292000000015,95.11079999999856,7070.14,6951.097900000005,119.04209999999512
NG021,TYPE3,ROUTE2,June,144.64,Moderate,86.2,2150.85,2532.6378000000013,381.7878000000014,5399.16,7199.270699999999,1800.1106999999993
NG021,TYPE3,ROUTE2,July,149.94,Calm,76.71,1714.08,2145.9932999999974,431.91329999999743,4692.99,5820.808499999994,1127.818499999994
NG021,TYPE3,ROUTE1,August,195.8,Moderate,77.66,3199.53,3290.336200000003,90.80620000000272,9311.24,9428.863199999994,117.62319999999454
NG021,TYPE3,ROUTE1,September,188.8,Calm,74.89,3031.95,2693.5106,338.43939999999975,8712.31,7151.176899999997,1561.1331000000027
NG021,TYPE3,ROUTE2,October,59.24,Moderate,71.08,597.95,732.0406999999993,134.0906999999993,1776.85,2112.245400000002,335.39540000000216
NG021,TYPE3,ROUTE2,November,78.33,Moderate,75.51,864.43,1173.3055,308.8755,2489.25,3296.3238999999994,807.0738999999994
NG021,TYPE3,ROUTE1,December,177.1,Moderate,72.19,2262.22,2282.6317,20.41170000000011,6635.75,6702.7465,66.9965000000002
NG022,TYPE1,ROUTE4,January,65.09,Calm,70.9,1639.52,1773.0467999999987,133.52679999999873,4268.91,4525.085199999996,256.17519999999604
NG022,TYPE1,ROUTE2,February,80.94,Calm,70.28,2794.15,2588.3902999999978,205.75970000000234,7331.74,6976.573199999998,355.1668000000018
NG022,TYPE1,ROUTE3,March,111.83,Stormy,93.23,2931.78,3184.1892000000016,252.40920000000142,8441.66,9059.500900000006,617.8409000000065
NG022,TYPE1,ROUTE3,April,144.78,Moderate,72.53,3654.0,3909.565599999999,255.565599999999,10239.48,10987.444599999995,747.9645999999957
NG022,TYPE1,ROUTE2,May,104.87,Calm,71.44,3595.51,3377.7908000000043,217.7191999999959,9075.2,8626.615899999993,448.5841000000073
NG022,TYPE1,ROUTE3,June,118.46,Stormy,74.42,3977.01,3947.126000000004,29.883999999996377,10237.31,10352.506600000017,115.1966000000175
NG022,TYPE1,ROUTE2,July,142.81,Calm,85.88,4507.52,4443.421700000001,64.09829999999965,11394.97,11296.750099999988,98.21990000001097
NG022,TYPE1,ROUTE2,August,131.17,Stormy,92.23,3455.18,3621.0272999999975,165.84729999999763,10315.59,10211.497699999993,104.09230000000753
NG022,TYPE1,ROUTE3,September,58.76,Calm,81.51,2035.11,1901.0083999999965,134.10160000000337,5758.81,5384.471599999999,374.33840000000146
NG022,TYPE1,ROUTE2,October,112.1,Moderate,70.46,3427.21,3356.9046000000008,70.30539999999928,9190.04,9099.121500000007,90.91849999999431
NG022,TYPE1,ROUTE4,November,119.8,Stormy,87.11,3819.56,3672.3943,147.16570000000002,10191.39,9765.610000000004,425.7799999999952
NG022,TYPE1,ROUTE1,December,56.92,Stormy,87.56,1468.97,1622.124300000001,153.15430000000106,3842.0,4463.620199999996,621.6201999999957
NG023,TYPE1,ROUTE3,January,58.23,Moderate,77.69,1699.53,1685.079999999999,14.450000000000955,4978.93,4781.611899999995,197.31810000000496
NG023,TYPE1,ROUTE1,February,88.7,Calm,76.97,2581.1,2577.463800000003,3.636199999996734,7472.59,7256.4587,216.1313
NG023,TYPE1,ROUTE1,March,53.49,Moderate,85.52,1656.17,1592.7925000000005,63.3774999999996,4566.03,4401.258700000005,164.77129999999488
NG023,TYPE1,ROUTE1,April,103.91,Stormy,81.89,2971.8,3071.0069999999964,99.20699999999624,8699.04,8806.851600000007,107.81160000000637
NG023,TYPE1,ROUTE2,May,87.17,Moderate,70.69,2651.01,2597.7004000000034,53.30959999999686,6926.5,6848.869400000001,77.6305999999986
NG023,TYPE1,ROUTE4,June,89.54,Moderate,89.57,2681.88,2726.572200000001,44.69220000000087,7056.44,7294.960199999992,238.52019999999266
NG023,TYPE1,ROUTE2,July,119.39,Calm,74.09,3939.71,3923.5149000000047,16.195099999995364,11380.27,11051.207600000007,329.06239999999343
NG023,TYPE1,ROUTE1,August,24.39,Stormy,84.64,846.01,814.5563999999994,31.45360000000062,2408.78,2298.4259,110.35410000000002
NG023,TYPE1,ROUTE4,September,126.22,Calm,85.1,4211.08,3610.0227999999993,601.0572000000006,11335.36,10092.100500000002,1243.2594999999983
NG023,TYPE1,ROUTE1,October,62.68,Calm,78.68,1954.11,1863.895699999997,90.21430000000282,5474.73,5212.073699999997,262.6563000000024
NG023,TYPE1,ROUTE3,November,45.26,Stormy,81.2,1511.04,1430.180199999999,80.85980000000086,4101.19,3913.0308,188.1591999999996
NG023,TYPE1,ROUTE1,December,69.01,Stormy,87.39,1880.5,2027.8755999999992,147.37559999999917,5418.76,5633.346900000001,214.58690000000115
NG024,TYPE4,ROUTE3,January,65.09,Calm,94.32,2905.25,2721.1112,184.13880000000017,7913.94,7373.788599999987,540.1514000000125
NG024,TYPE4,ROUTE2,February,91.8,Moderate,83.58,4366.78,4003.9461000000056,362.8338999999942,12138.52,11208.115800000007,930.4041999999936
NG024,TYPE4,ROUTE4,March,149.01,Moderate,91.94,5384.01,5445.057000000004,61.04700000000412,15352.62,15002.858000000022,349.7619999999788
NG024,TYPE4,ROUTE4,April,86.1,Calm,93.93,4287.66,3779.044099999997,508.61590000000297,11212.65,10069.576200000007,1143.0737999999928
NG024,TYPE4,ROUTE2,May,485.87,Moderate,90.51,21327.56,20317.602900000027,1009.9570999999742,56312.51,54337.09749999991,1975.4125000000931
NG024,TYPE4,ROUTE1,June,117.2,Calm,93.67,4671.66,4740.382299999992,68.72229999999217,13171.16,13032.339699999993,138.82030000000668
NG024,TYPE4,ROUTE3,July,274.41,Moderate,80.56,10317.72,11281.498300000005,963.7783000000054,27686.92,31078.532900000046,3391.6129000000474
NG024,TYPE4,ROUTE2,August,182.72,Moderate,93.76,6679.56,6882.017000000008,202.4570000000076,17773.93,18537.906399999996,763.9763999999959
NG024,TYPE4,ROUTE4,September,297.36,Moderate,94.48,13897.02,12820.601500000008,1076.4184999999925,40922.2,35184.558099999995,5737.641900000002
NG024,TYPE4,ROUTE1,October,242.97,Calm,88.94,7897.76,9111.997900000004,1214.2379000000037,22654.04,25444.03080000002,2789.9908000000178
NG024,TYPE4,ROUTE4,November,416.14,Stormy,81.39,17607.05,16442.556900000018,1164.4930999999815,48894.32,45804.20669999998,3090.113300000019
NG024,TYPE4,ROUTE1,December,120.74,Calm,92.43,4010.93,4343.618399999996,332.6883999999959,12004.61,12503.109700000005,498.49970000000394
NG025,TYPE1,ROUTE1,January,95.41,Calm,89.9,3133.45,3025.5897000000036,107.86029999999619,9210.04,8689.828100000006,520.2118999999948
NG025,TYPE1,ROUTE4,February,107.46,Moderate,73.61,3469.11,3353.154299999995,115.95570000000498,9147.38,8841.437300000005,305.94269999999415
NG025,TYPE1,ROUTE4,March,57.51,Moderate,87.53,1931.55,1795.6904999999988,135.85950000000116,4916.1,4748.615899999993,167.48410000000695
NG025,TYPE1,ROUTE2,April,116.46,Moderate,90.4,3616.91,3716.0704000000005,99.16040000000066,9390.78,10423.786299999996,1033.0062999999955
NG025,TYPE1,ROUTE1,May,20.58,Stormy,83.72,537.18,660.4569999999997,123.2769999999997,1522.09,1736.8101000000006,214.72010000000068
NG025,TYPE1,ROUTE4,June,55.38,Moderate,94.15,1701.83,1640.1145999999997,61.71540000000027,4840.15,4663.014400000004,177.13559999999597
NG025,TYPE1,ROUTE3,July,116.16,Moderate,81.96,3374.08,3497.5514000000003,123.47140000000036,8834.51,9361.270700000001,526.7607000000007
NG025,TYPE1,ROUTE2,August,149.51,Calm,87.28,4713.61,4168.438599999994,545.1714000000056,13401.45,11873.723300000003,1527.7266999999974
NG025,TYPE1,ROUTE4,September,132.92,Moderate,76.15,3893.55,3959.1860999999953,65.63609999999517,10583.35,11032.056499999995,448.7064999999948
NG025,TYPE1,ROUTE2,October,44.42,Moderate,79.77,1298.5,1327.1823000000002,28.68230000000017,3615.99,3708.2942999999964,92.3042999999966
NG025,TYPE1,ROUTE1,November,99.94,Moderate,75.41,3159.82,3063.0037000000034,96.81629999999677,8923.79,8495.31220000001,428.4777999999915
NG025,TYPE1,ROUTE4,December,40.36,Calm,89.77,1159.76,1198.829599999998,39.06959999999799,2957.64,3128.6807000000053,171.04070000000547
NG026,TYPE1,ROUTE4,January,116.69,Calm,86.27,3619.39,3624.1731000000054,4.783100000005561,10736.32,10309.814599999985,426.50540000001456
NG026,TYPE1,ROUTE4,February,21.11,Calm,81.47,618.57,641.8818,23.31179999999995,1789.58,1789.5081999999975,0.07180000000244036
NG026,TYPE1,ROUTE2,March,90.67,Moderate,78.9,2435.69,2487.5542000000014,51.86420000000135,6402.17,6551.715600000004,149.54560000000401
NG026,TYPE1,ROUTE1,April,69.39,Calm,81.72,2314.97,2155.6409000000003,159.32909999999947,5805.05,5776.319600000002,28.730399999998554
NG026,TYPE1,ROUTE3,May,123.09,Moderate,75.15,3902.97,3826.0145999999963,76.95540000000346,10306.37,9997.839599999996,308.5304000000051
NG026,TYPE1,ROUTE3,June,46.3,Stormy,79.42,1556.45,1479.9528,76.49720000000002,4080.87,3932.4825999999975,148.38740000000234
NG026,TYPE1,ROUTE2,July,79.29,Stormy,74.78,2365.69,2384.1585999999998,18.468599999999697,6279.92,6784.453099999995,504.5330999999951
NG026,TYPE1,ROUTE1,August,86.94,Moderate,76.82,2257.48,2384.185900000003,126.70590000000311,5963.28,6521.2152000000115,557.9352000000117
NG026,TYPE1,ROUTE2,September,76.14,Calm,83.0,2370.51,2390.3223000000025,19.812300000002324,7091.6,6997.431199999993,94.16880000000765
NG026,TYPE1,ROUTE4,October,111.16,Calm,75.47,3490.6,3352.3035000000004,138.29649999999947,9870.22,8710.393900000001,1159.8260999999984
NG026,TYPE1,ROUTE1,November,59.2,Calm,78.75,1855.35,1760.969299999998,94.38070000000198,5511.37,4996.5374999999985,514.8325000000013
NG026,TYPE1,ROUTE4,December,74.35,Moderate,88.16,2391.61,2336.9815999999964,54.628400000003694,6789.18,6543.891800000005,245.2881999999954
NG027,TYPE1,ROUTE4,January,70.18,Moderate,72.99,2442.33,2318.774099999997,123.55590000000302,7137.17,6522.530300000005,614.6396999999952
NG027,TYPE1,ROUTE1,February,132.71,Moderate,93.17,4402.34,4236.299000000006,166.0409999999938,11167.9,11094.500700000006,73.39929999999367
NG027,TYPE1,ROUTE1,March,145.24,Stormy,92.2,4355.72,4449.443999999992,93.72399999999197,12783.02,12926.667400000008,143.6474000000071
NG027,TYPE1,ROUTE4,April,124.55,Calm,93.48,3221.29,3433.1924999999965,211.9024999999965,9405.04,9854.902200000006,449.86220000000503
NG027,TYPE1,ROUTE2,May,56.62,Stormy,74.2,1567.98,1583.5699000000004,15.589900000000398,4073.16,4203.472899999994,130.31289999999444
NG027,TYPE1,ROUTE4,June,75.4,Moderate,93.2,2228.26,2255.7335000000007,27.473500000000513,5797.49,6067.0890999999965,269.5990999999967
NG027,TYPE1,ROUTE4,July,48.44,Moderate,89.5,1521.47,1471.6949000000009,49.775099999999156,4171.58,4033.445800000001,138.13419999999905
NG027,TYPE1,ROUTE2,August,72.18,Stormy,88.48,2278.17,2285.327100000003,7.1571000000030836,6027.09,6109.151100000005,82.06110000000444
NG027,TYPE1,ROUTE3,September,123.37,Calm,73.17,3651.09,3680.320700000002,29.23070000000189,10789.23,10509.212599999993,280.0174000000061
NG027,TYPE1,ROUTE1,October,82.41,Stormy,90.0,2577.71,2601.177299999997,23.467299999997067,7055.33,6985.760699999997,69.56930000000284
NG027,TYPE1,ROUTE3,November,51.36,Calm,83.38,1341.02,1403.2233,62.20330000000013,3385.15,3566.346300000001,181.19630000000097
NG027,TYPE1,ROUTE2,December,105.32,Stormy,84.24,3220.73,3234.647599999999,13.917599999998856,9016.57,9109.203399999988,92.63339999998789
NG028,TYPE3,ROUTE4,January,50.49,Calm,83.71,911.43,750.5439000000001,160.88609999999983,2466.31,2092.2367000000017,374.0732999999982
NG028,TYPE3,ROUTE4,February,199.66,Calm,93.63,2408.12,2559.3601999999983,151.24019999999837,6655.18,7298.831700000002,643.6517000000013
NG028,TYPE3,ROUTE2,March,161.15,Calm,74.82,2398.63,2408.445100000002,9.815100000002076,6323.16,6514.185199999998,191.02519999999822
NG028,TYPE3,ROUTE4,April,176.37,Calm,89.74,1878.65,1990.2281999999975,111.57819999999742,4900.56,5258.518899999998,357.9588999999978
NG028,TYPE3,ROUTE1,May,163.95,Stormy,84.6,2361.21,2412.615699999999,51.40569999999889,5953.0,6329.492200000001,376.4922000000006
NG028,TYPE3,ROUTE1,June,97.93,Calm,76.77,1208.32,1328.980200000002,120.66020000000208,3328.55,3650.362499999997,321.8124999999968
NG028,TYPE3,ROUTE3,July,80.13,Calm,86.62,1147.85,1129.0307000000012,18.819299999998748,3081.36,3093.2129999999966,11.852999999996428
NG028,TYPE3,ROUTE3,August,56.25,Calm,94.29,748.0,854.8307,106.83069999999998,2136.58,2365.375099999996,228.79509999999618
NG028,TYPE3,ROUTE4,September,111.94,Calm,78.53,2069.27,1992.9468999999983,76.32310000000166,5984.36,5565.605399999992,418.7546000000075
NG028,TYPE3,ROUTE4,October,143.42,Moderate,83.18,2604.36,2591.433899999997,12.926100000003316,7652.68,7492.402700000006,160.27729999999428
NG028,TYPE3,ROUTE3,November,145.07,Calm,87.04,1926.59,2418.6658000000007,492.07580000000075,5701.91,7042.851599999999,1340.9415999999992
